order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,ship_date,delivery_date,shipping_type,delivery_days,DeliveryStatus
100160,2024-06-06,Tablet,ELECTRONICS,North,4.0,4228.0,947.76,2024-06-09 00:00:00,2024-06-13 00:00:00,Standard,3.0,Late
102956,2024-01-31,Printer,OFFICE,West,8.0,6160.0,947.96,2024-01-31 00:00:00,2024-02-03 00:00:00,Standard,0.0,OnTime
103019,2022-09-12,Smartwatch,ELECTRONICS,North,9.0,10251.0,737.45,2022-09-14 00:00:00,2022-09-15 00:00:00,Standard,2.0,OnTime
102223,2024-06-11,Smartwatch,ELECTRONICS,North,4.0,1264.0,371.92,2024-06-12 00:00:00,2024-06-16 00:00:00,Same Day,1.0,OnTime
103450,2022-12-15,Mouse,ACCESSORIES,North,1.0,564.0,164.5,2022-12-16 00:00:00,2022-12-21 00:00:00,Express,1.0,OnTime
101137,2022-10-03,Smartphone,ELECTRONICS,South,9.0,4536.0,479.78,2022-10-04 00:00:00,2022-10-08 00:00:00,express,1.0,OnTime
101385,2024-04-29,Headphones,ACCESSORIES,East,6.0,6024.0,1706.41,2024-04-29 00:00:00,2024-05-01 00:00:00,Same Day,0.0,OnTime
101198,2023-11-28,Headphones,ACCESSORIES,East,3.0,1143.0,275.04,2023-12-01 00:00:00,2023-12-04 00:00:00,Standard,3.0,Late
100501,2023-09-12,Smartwatch,ELECTRONICS,West,6.0,5592.0,926.42,2023-09-14 00:00:00,2023-09-20 00:00:00,Standard,2.0,OnTime
101844,2024-11-04,Headphones,ACCESSORIES,East,4.0,1636.0,134.85,2024-11-06 00:00:00,2024-11-08 00:00:00,Standard,2.0,OnTime
102004,2022-10-03,Keyboard,ACCESSORIES,West,3.0,2082.0,346.53,2022-10-06 00:00:00,2022-10-10 00:00:00,Same Day,3.0,Late
100162,2024-03-24,Tablet,ELECTRONICS,North,9.0,7452.0,1212.51,2024-03-25 00:00:00,2024-04-01 00:00:00,Same Day,1.0,OnTime
101991,2023-11-06,Printer,OFFICE,West,1.0,196.0,39.6,2023-11-07 00:00:00,2023-11-13 00:00:00,Express,1.0,OnTime
101977,2024-02-03,Camera,ELECTRONICS,East,2.0,254.0,20.48,2024-02-04 00:00:00,2024-02-09 00:00:00,Standard,1.0,OnTime
101678,2024-07-24,Unknown,ELECTRONICS,West,6.0,360.0,22.16,2024-07-27 00:00:00,2024-07-28 00:00:00,Standard,3.0,Late
100185,2023-08-16,Mouse,ACCESSORIES,South,3.0,2709.0,663.54,2023-08-17 00:00:00,2023-08-19 00:00:00,Standard,1.0,OnTime
100459,2024-05-03,Printer,OFFICE,West,4.0,500.0,85.96,2024-05-03 00:00:00,2024-05-05 00:00:00,Standard,0.0,OnTime
102963,2023-01-01,Smartphone,ELECTRONICS,West,2.0,1514.0,180.67,2023-01-01 00:00:00,2023-01-02 00:00:00,Standard,0.0,OnTime
102241,2022-02-08,Keyboard,ACCESSORIES,East,7.0,-7819.0,1708.84,2022-02-10 00:00:00,2022-02-15 00:00:00,Express,2.0,OnTime
101007,2024-06-23,Printer,OFFICE,North,4.0,1060.0,155.78,2024-06-25 00:00:00,2024-06-30 00:00:00,Standard,2.0,OnTime
101008,2023-01-13,Smartwatch,ELECTRONICS,South,6.0,810.0,108.61,2023-01-15 00:00:00,2023-01-17 00:00:00,Express,2.0,OnTime
102431,2022-01-07,Smartphone,ELECTRONICS,South,3.0,2031.0,466.25,2022-01-09 00:00:00,2022-01-09 00:00:00,Standard,2.0,OnTime
102394,2024-05-12,Monitor,ACCESSORIES,East,3.0,1671.0,94.52,2024-05-13 00:00:00,2024-05-17 00:00:00,Standard,1.0,OnTime
101916,2023-09-25,Smartphone,ELECTRONICS,West,1.0,111.0,13.61,2023-09-26 00:00:00,2023-09-29 00:00:00,Standard,1.0,OnTime
102242,2024-07-11,Smartwatch,ELECTRONICS,North,7.0,2919.0,325.35,2024-07-12 00:00:00,2024-07-19 00:00:00,Express,1.0,OnTime
101287,2024-05-25,Keyboard,ACCESSORIES,South,2.0,2372.0,275.88,2024-05-25 00:00:00,2024-05-26 00:00:00,Express,0.0,OnTime
100368,2022-05-29,Smartwatch,ELECTRONICS,West,7.0,1673.0,458.32,2022-05-29 00:00:00,2022-05-31 00:00:00,Express,0.0,OnTime
101168,2023-07-06,Mouse,ACCESSORIES,West,8.0,2080.0,108.48,2023-07-09 00:00:00,2023-07-15 00:00:00,Same Day,3.0,Late
101402,2023-11-20,Camera,ELECTRONICS,South,2.0,2324.0,516.06,2023-11-21 00:00:00,2023-11-26 00:00:00,Standard,1.0,OnTime
102506,2023-03-23,Headphones,ACCESSORIES,South,8.0,5920.0,8973.611495,2023-03-24 00:00:00,2023-03-26 00:00:00,Express,1.0,OnTime
101318,2024-05-07,Smartphone,ELECTRONICS,West,6.0,5532.0,552.74,2024-05-08 00:00:00,2024-05-12 00:00:00,Standard,1.0,OnTime
100493,2024-02-01,Mouse,ACCESSORIES,North,7.0,6972.0,969.43,2024-02-03 00:00:00,2024-02-03 00:00:00,standard,2.0,OnTime
100231,2023-02-26,Camera,ELECTRONICS,West,5.0,2025.0,414.42,2023-03-01 00:00:00,2023-03-08 00:00:00,Same Day,3.0,Late
102463,2024-02-28,Smartwatch,ELECTRONICS,West,4.0,1872.0,418.05,2024-03-01 00:00:00,2024-03-03 00:00:00,Standard,2.0,OnTime
100333,2024-04-14,Smartphone,ELECTRONICS,West,9.0,9162.0,1625.62,2024-04-17 00:00:00,2024-04-22 00:00:00,Standard,3.0,Late
101475,2023-10-19,Keyboard,ACCESSORIES,East,3.0,2625.0,349.61,2023-10-20 00:00:00,2023-10-26 00:00:00,Standard,1.0,OnTime
102706,2024-05-10,Headphones,ACCESSORIES,South,4.0,4664.0,294.05,2024-05-12 00:00:00,2024-05-17 00:00:00,Standard,2.0,OnTime
100788,2023-01-03,Mouse,ACCESSORIES,East,4.0,316.0,77.13,2023-01-05 00:00:00,2023-01-11 00:00:00,Economy,2.0,OnTime
101138,2022-02-25,Mouse,ACCESSORIES,East,4.0,4404.0,793.7,2022-02-27 00:00:00,2022-03-04 00:00:00,Standard,2.0,OnTime
102880,2024-05-28,Mouse,ACCESSORIES,West,1.0,1043.0,151.13,2024-05-28 00:00:00,2024-05-31 00:00:00,Express,0.0,OnTime
102693,2023-05-21,Printer,OFFICE,North,5.0,650.0,93.41,2023-05-22 00:00:00,2023-05-23 00:00:00,Standard,1.0,OnTime
100380,2024-05-23,Mouse,ACCESSORIES,South,3.0,1494.0,178.5,2024-05-23 00:00:00,2024-05-30 00:00:00,Express,0.0,OnTime
102702,2024-09-04,Keyboard,ACCESSORIES,South,8.0,5368.0,542.52,2024-09-04 00:00:00,2024-09-06 00:00:00,Express,0.0,OnTime
100067,2022-08-06,Laptop,ELECTRONICS,South,4.0,2008.0,2191.958311,2022-08-07 00:00:00,2022-08-09 00:00:00,Standard,1.0,OnTime
101740,2023-12-26,Smartphone,ELECTRONICS,East,9.0,828.0,59.99,2023-12-27 00:00:00,2023-12-30 00:00:00,Standard,1.0,OnTime
102363,2022-05-28,Laptop,ELECTRONICS,West,8.0,5272.0,1188.16,2022-05-28 00:00:00,2022-05-30 00:00:00,Express,0.0,OnTime
100477,2024-09-12,Laptop,ELECTRONICS,North,9.0,2853.0,353.09,2024-09-12 00:00:00,2024-09-19 00:00:00,Standard,0.0,OnTime
102875,2024-07-04,Mouse,ACCESSORIES,South,4.0,460.0,92.24,2024-07-06 00:00:00,2024-07-13 00:00:00,Standard,2.0,OnTime
102566,2023-05-30,Monitor,ACCESSORIES,East,2.0,586.0,101.64,2023-06-02 00:00:00,2023-06-05 00:00:00,Standard,3.0,Late
102244,2023-12-02,Smartphone,ELECTRONICS,West,2.0,1736.0,388.09,2023-12-04 00:00:00,2023-12-05 00:00:00,Express,2.0,OnTime
101172,2024-03-08,Laptop,ELECTRONICS,South,7.0,469.0,47.4,2024-03-09 00:00:00,2024-03-11 00:00:00,Standard,1.0,OnTime
103074,2024-10-17,Camera,ELECTRONICS,West,8.0,3152.0,337.36,2024-10-19 00:00:00,2024-10-20 00:00:00,Standard,2.0,OnTime
101933,2024-10-17,Printer,OFFICE,South,5.0,3385.0,774.86,2024-10-20 00:00:00,2024-10-24 00:00:00,Standard,3.0,Late
101281,2023-08-05,Smartwatch,ELECTRONICS,East,8.0,7144.0,492.1,2023-08-07 00:00:00,2023-08-12 00:00:00,Economy,2.0,OnTime
100425,2023-01-22,Smartphone,ELECTRONICS,North,4.0,1740.0,224.79,2023-01-22 00:00:00,2023-01-27 00:00:00,Express,0.0,OnTime
101602,2024-07-11,Smartphone,ELECTRONICS,West,8.0,7424.0,1878.07,2024-07-14 00:00:00,Not Delivered Yet,Standard,3.0,Late
100207,2023-09-07,Keyboard,ACCESSORIES,North,7.0,7308.0,8875.759663,2023-09-10 00:00:00,2023-09-16 00:00:00,Express,3.0,Late
101333,2023-09-26,Keyboard,ACCESSORIES,South,3.0,1302.0,180.82,2023-09-29 00:00:00,2023-10-01 00:00:00,Express,3.0,Late
100199,2022-05-11,Camera,ELECTRONICS,South,8.0,728.0,120.06,2022-05-14 00:00:00,2022-05-20 00:00:00,Standard,3.0,Late
103429,2023-01-22,Printer,OFFICE,North,6.0,4146.0,966.79,2023-01-23 00:00:00,2023-01-29 00:00:00,Economy,1.0,OnTime
102086,2022-06-17,Mouse,ACCESSORIES,South,5.0,5730.0,310.58,2022-06-19 00:00:00,2022-06-21 00:00:00,Express,2.0,OnTime
100881,2023-01-02,Mouse,ACCESSORIES,South,9.0,1773.0,168.01,2023-01-05 00:00:00,2023-01-06 00:00:00,Standard,3.0,Late
100143,2022-11-14,Monitor,ACCESSORIES,West,7.0,8176.0,2308.76,2022-11-15 00:00:00,2022-11-19 00:00:00,Standard,1.0,OnTime
101580,2024-07-04,Keyboard,ACCESSORIES,East,6.0,2670.0,782.28,2024-07-05 00:00:00,2024-07-08 00:00:00,Standard,1.0,OnTime
100249,2023-06-11,Mouse,ACCESSORIES,North,8.0,3416.0,697.42,2023-06-11 00:00:00,2023-06-18 00:00:00,Standard,0.0,OnTime
102196,2023-07-18,Monitor,ACCESSORIES,West,6.0,3366.0,614.22,2023-07-19 00:00:00,2023-07-20 00:00:00,Standard,1.0,OnTime
102246,2024-03-21,Headphones,ACCESSORIES,South,6.0,3684.0,477.02,2024-03-23 00:00:00,2024-03-27 00:00:00,Standard,2.0,OnTime
101454,2024-04-23,Camera,ELECTRONICS,West,8.0,3752.0,537.98,2024-04-25 00:00:00,2024-04-28 00:00:00,Standard,2.0,OnTime
103320,2023-03-08,Smartphone,ELECTRONICS,East,2.0,2042.0,501.34,2023-03-08 00:00:00,2023-03-14 00:00:00,Express,0.0,OnTime
102360,2023-04-23,Tablet,ELECTRONICS,North,3.0,3471.0,200.08,2023-04-25 00:00:00,2023-04-29 00:00:00,Express,2.0,OnTime
100417,2023-01-26,Headphones,ACCESSORIES,North,3.0,1830.0,183.62,2023-01-26 00:00:00,2023-02-01 00:00:00,Standard,0.0,OnTime
103343,2022-02-23,Mouse,ACCESSORIES,West,9.0,3186.0,483.22,2022-02-25 00:00:00,2022-02-28 00:00:00,Standard,2.0,OnTime
102505,2023-06-10,Camera,ELECTRONICS,West,4.0,1168.0,135.36,2023-06-10 00:00:00,2023-06-12 00:00:00,Standard,0.0,OnTime
102544,2023-02-03,Printer,OFFICE,North,4.0,3864.0,717.45,2023-02-06 00:00:00,2023-02-11 00:00:00,Standard,3.0,Late
102934,2023-03-17,Smartwatch,ELECTRONICS,South,9.0,8712.0,1034.27,2023-03-20 00:00:00,2023-03-25 00:00:00,Express,3.0,Late
102212,2024-05-24,Headphones,ACCESSORIES,South,5.0,5665.0,6298.366435,2024-05-26 00:00:00,2024-05-30 00:00:00,Economy,2.0,OnTime
102785,2022-04-07,Monitor,ACCESSORIES,South,3.0,1833.0,314.79,2022-04-07 00:00:00,2022-04-14 00:00:00,Express,0.0,OnTime
103307,2023-01-11,Headphones,ACCESSORIES,North,8.0,3832.0,741.44,2023-01-11 00:00:00,2023-01-18 00:00:00,Economy,0.0,OnTime
103384,2022-12-27,Tablet,ELECTRONICS,South,6.0,3048.0,823.36,2022-12-30 00:00:00,2022-12-31 00:00:00,Economy,3.0,Late
101128,2024-10-22,Monitor,ACCESSORIES,West,5.0,4375.0,987.96,2024-10-24 00:00:00,2024-10-30 00:00:00,Standard,2.0,OnTime
101522,2023-01-28,Headphones,ACCESSORIES,North,1.0,426.0,93.83,2023-01-28 00:00:00,2023-02-02 00:00:00,Same Day,0.0,OnTime
102794,2023-05-31,Smartwatch,ELECTRONICS,North,9.0,1098.0,106.97,2023-05-31 00:00:00,2023-06-01 00:00:00,Standard,0.0,OnTime
102145,2022-08-28,Camera,ELECTRONICS,South,6.0,1218.0,129.36,2022-08-29 00:00:00,2022-08-30 00:00:00,Standard,1.0,OnTime
101485,2023-06-25,Camera,ELECTRONICS,East,3.0,1029.0,206.83,2023-06-28 00:00:00,2023-06-29 00:00:00,Standard,3.0,Late
102138,2024-05-06,Laptop,ELECTRONICS,North,1.0,632.0,89.14,2024-05-08 00:00:00,2024-05-09 00:00:00,Standard,2.0,OnTime
103475,2023-11-25,Smartphone,ELECTRONICS,North,1.0,307.0,50.2,2023-11-25 00:00:00,2023-12-01 00:00:00,Standard,0.0,OnTime
100912,2023-11-29,Camera,ELECTRONICS,East,7.0,5467.0,556.02,2023-11-30 00:00:00,2023-12-03 00:00:00,Express,1.0,OnTime
101921,2022-10-23,Smartphone,ELECTRONICS,South,3.0,987.0,97.01,2022-10-25 00:00:00,2022-11-01 00:00:00,Standard,2.0,OnTime
102415,2024-11-11,Mouse,ACCESSORIES,West,3.0,315.0,78.41,2024-11-12 00:00:00,2024-11-13 00:00:00,Express,1.0,OnTime
100083,2024-06-09,Mouse,ACCESSORIES,North,3.0,1335.0,1877.8422,2024-06-12 00:00:00,2024-06-15 00:00:00,Express,3.0,Late
100765,2022-01-08,Mouse,ACCESSORIES,South,1.0,71.0,12.02,2022-01-11 00:00:00,2022-01-18 00:00:00,Standard,3.0,Late
102512,2023-04-02,Laptop,ELECTRONICS,West,4.0,280.0,24.9,2023-04-05 00:00:00,2023-04-10 00:00:00,Standard,3.0,Late
100102,2022-06-26,Monitor,ACCESSORIES,East,1.0,195.0,57.88,2022-06-29 00:00:00,2022-07-01 00:00:00,Standard,3.0,Late
100146,2022-03-19,Headphones,ACCESSORIES,South,5.0,270.0,29.41,2022-03-19 00:00:00,2022-03-24 00:00:00,Standard,0.0,OnTime
101133,2023-12-06,Laptop,ELECTRONICS,East,3.0,2883.0,557.81,2023-12-09 00:00:00,2023-12-11 00:00:00,Standard,3.0,Late
102376,2023-04-20,Laptop,ELECTRONICS,West,8.0,4544.0,727.05,2023-04-23 00:00:00,2023-04-30 00:00:00,Express,3.0,Late
100394,2022-06-10,Laptop,ELECTRONICS,North,9.0,9621.0,1201.29,2022-06-12 00:00:00,2022-06-17 00:00:00,Economy,2.0,OnTime
103168,2023-03-17,Keyboard,ACCESSORIES,North,3.0,2118.0,321.05,2023-03-20 00:00:00,2023-03-24 00:00:00,Standard,3.0,Late
102079,2024-11-27,Keyboard,ACCESSORIES,North,6.0,3594.0,610.77,2024-11-27 00:00:00,2024-11-30 00:00:00,Express,0.0,OnTime
103365,2022-10-06,Printer,OFFICE,West,6.0,3774.0,606.94,2022-10-08 00:00:00,2022-10-15 00:00:00,Standard,2.0,OnTime
101221,2024-07-27,Printer,OFFICE,North,3.0,1335.0,263.04,2024-07-29 00:00:00,2024-08-04 00:00:00,Standard,2.0,OnTime
102175,2022-02-24,Headphones,ACCESSORIES,East,3.0,3519.0,935.72,2022-02-27 00:00:00,2022-03-01 00:00:00,Same Day,3.0,Late
103424,2024-02-07,Smartphone,ELECTRONICS,North,5.0,2060.0,403.19,2024-02-09 00:00:00,2024-02-09 00:00:00,Standard,2.0,OnTime
102345,2024-06-02,Headphones,ACCESSORIES,West,8.0,2304.0,291.46,2024-06-03 00:00:00,2024-06-05 00:00:00,Same Day,1.0,OnTime
101288,2022-02-14,Laptop,ELECTRONICS,West,3.0,2703.0,609.75,2022-02-14 00:00:00,2022-02-17 00:00:00,Standard,0.0,OnTime
100321,2022-03-14,Keyboard,ACCESSORIES,West,8.0,3216.0,639.78,2022-03-14 00:00:00,2022-03-15 00:00:00,Express,0.0,OnTime
100111,2022-04-13,Mouse,ACCESSORIES,South,5.0,3135.0,787.7,2022-04-16 00:00:00,2022-04-21 00:00:00,Standard,3.0,Late
100588,2024-09-03,Printer,OFFICE,East,2.0,1632.0,292.78,2024-09-06 00:00:00,2024-09-13 00:00:00,Standard,3.0,Late
102695,2024-06-15,Smartwatch,ELECTRONICS,East,4.0,3928.0,325.32,2024-06-16 00:00:00,2024-06-19 00:00:00,Standard,1.0,OnTime
103473,2023-12-19,Camera,ELECTRONICS,West,3.0,1959.0,274.27,2023-12-22 00:00:00,2023-12-27 00:00:00,Economy,3.0,Late
102467,2022-02-17,Tablet,ELECTRONICS,North,1.0,502.0,92.31,2022-02-19 00:00:00,Not Delivered Yet,Standard,2.0,OnTime
102457,2022-06-18,Smartphone,ELECTRONICS,West,8.0,8032.0,1987.82,2022-06-21 00:00:00,2022-06-27 00:00:00,Standard,3.0,Late
101478,2022-01-28,Laptop,ELECTRONICS,North,8.0,8192.0,1822.87,2022-01-28 00:00:00,2022-02-04 00:00:00,Same Day,0.0,OnTime
103335,2022-02-03,Keyboard,ACCESSORIES,Undefined,3.0,1422.0,328.98,2022-02-03 00:00:00,2022-02-09 00:00:00,Standard,0.0,OnTime
100136,2024-11-15,Headphones,ACCESSORIES,East,9.0,2187.0,413.76,2024-11-17 00:00:00,2024-11-21 00:00:00,Same Day,2.0,OnTime
101922,2022-01-29,Smartphone,ELECTRONICS,East,7.0,2968.0,728.94,2022-02-01 00:00:00,2022-02-02 00:00:00,Express,3.0,Late
100653,2022-11-01,Tablet,ELECTRONICS,East,1.0,120.0,9.43,2022-11-04 00:00:00,2022-11-11 00:00:00,Standard,3.0,Late
102245,2023-07-18,Smartwatch,ELECTRONICS,South,7.0,6293.0,389.22,2023-07-21 00:00:00,2023-07-22 00:00:00,Standard,3.0,Late
102285,2022-04-22,Keyboard,ACCESSORIES,East,5.0,1000.0,292.04,2022-04-25 00:00:00,2022-04-30 00:00:00,Express,3.0,Late
102754,2022-11-26,Headphones,ACCESSORIES,North,9.0,7992.0,1979.53,2022-11-29 00:00:00,2022-12-01 00:00:00,Same Day,3.0,Late
102129,2024-01-23,Camera,ELECTRONICS,North,9.0,10188.0,1408.18,2024-01-24 00:00:00,2024-01-25 00:00:00,Standard,1.0,OnTime
102948,2022-12-17,Keyboard,ACCESSORIES,South,4.0,2108.0,375.62,2022-12-19 00:00:00,2022-12-21 00:00:00,Express,2.0,OnTime
101047,2023-08-11,Camera,ELECTRONICS,East,2.0,1104.0,173.01,2023-08-13 00:00:00,2023-08-19 00:00:00,Standard,2.0,OnTime
102499,2024-09-06,Camera,ELECTRONICS,East,5.0,5940.0,467.31,2024-09-09 00:00:00,2024-09-10 00:00:00,Same Day,3.0,Late
102406,2022-05-29,Smartphone,ELECTRONICS,North,3.0,1674.0,106.24,2022-05-30 00:00:00,2022-06-03 00:00:00,Express,1.0,OnTime
101530,2022-08-01,Camera,ELECTRONICS,South,6.0,828.0,47.91,2022-08-01 00:00:00,2022-08-04 00:00:00,Standard,0.0,OnTime
100930,2024-06-07,Laptop,ELECTRONICS,North,2.0,256.0,35.66,2024-06-09 00:00:00,2024-06-16 00:00:00,Standard,2.0,OnTime
101464,2024-07-10,Mouse,ACCESSORIES,North,1.0,693.0,62.75,2024-07-13 00:00:00,2024-07-20 00:00:00,Standard,3.0,Late
100220,2024-01-23,Smartwatch,ELECTRONICS,South,2.0,1748.0,183.75,2024-01-23 00:00:00,2024-01-28 00:00:00,Express,0.0,OnTime
100927,2023-12-19,Laptop,ELECTRONICS,South,8.0,5696.0,1156.3,2023-12-20 00:00:00,2023-12-24 00:00:00,Standard,1.0,OnTime
102314,2022-10-15,Smartwatch,ELECTRONICS,North,7.0,7154.0,1177.51,2022-10-15 00:00:00,2022-10-20 00:00:00,Standard,0.0,OnTime
101854,2022-10-21,Monitor,ACCESSORIES,West,1.0,312.0,43.01,2022-10-21 00:00:00,2022-10-27 00:00:00,Same Day,0.0,OnTime
102399,2022-05-18,Tablet,ELECTRONICS,West,2.0,1768.0,375.86,2022-05-20 00:00:00,2022-05-27 00:00:00,Standard,2.0,OnTime
102617,2022-06-21,Laptop,ELECTRONICS,North,8.0,8192.0,2081.72,2022-06-21 00:00:00,2022-06-23 00:00:00,Standard,0.0,OnTime
102520,2024-11-20,Monitor,ACCESSORIES,North,4.0,4464.0,1069.63,2024-11-21 00:00:00,2024-11-23 00:00:00,Economy,1.0,OnTime
100533,2024-05-20,Headphones,ACCESSORIES,West,3.0,2577.0,196.37,2024-05-21 00:00:00,2024-05-23 00:00:00,Standard,1.0,OnTime
101853,2022-10-09,Tablet,ELECTRONICS,South,8.0,9392.0,891.07,2022-10-09 00:00:00,2022-10-13 00:00:00,Express,0.0,OnTime
100606,2023-07-13,Camera,ELECTRONICS,East,3.0,2325.0,309.49,2023-07-14 00:00:00,2023-07-15 00:00:00,Express,1.0,OnTime
100074,2024-04-28,Smartphone,ELECTRONICS,South,3.0,2409.0,3823.489402,2024-04-30 00:00:00,2024-05-07 00:00:00,Standard,2.0,OnTime
101764,2024-01-15,Tablet,ELECTRONICS,South,7.0,6874.0,454.53,2024-01-17 00:00:00,2024-01-23 00:00:00,Standard,2.0,OnTime
102014,2023-02-11,Laptop,ELECTRONICS,North,2.0,330.0,66.57,2023-02-13 00:00:00,2023-02-17 00:00:00,Standard,2.0,OnTime
102768,2024-01-22,Mouse,ACCESSORIES,South,5.0,510.0,82.47,2024-01-23 00:00:00,2024-01-25 00:00:00,Standard,1.0,OnTime
101322,2023-12-01,Tablet,ELECTRONICS,South,9.0,1593.0,322.46,2023-12-03 00:00:00,2023-12-10 00:00:00,Express,2.0,OnTime
101576,2022-05-07,Headphones,ACCESSORIES,West,3.0,312.0,74.8,2022-05-09 00:00:00,2022-05-12 00:00:00,Standard,2.0,OnTime
102071,2023-01-03,Monitor,ACCESSORIES,South,9.0,6588.0,1800.9,2023-01-05 00:00:00,2023-01-10 00:00:00,Standard,2.0,OnTime
100113,2024-09-10,Smartphone,ELECTRONICS,East,4.0,1192.0,212.77,2024-09-11 00:00:00,2024-09-12 00:00:00,Same Day,1.0,OnTime
100986,2022-07-18,Printer,OFFICE,North,9.0,7740.0,605.35,2022-07-20 00:00:00,2022-07-24 00:00:00,Express,2.0,OnTime
102928,2023-01-08,Camera,ELECTRONICS,North,7.0,6853.0,1259.03,2023-01-08 00:00:00,2023-01-13 00:00:00,Standard,0.0,OnTime
103028,2024-12-12,Headphones,ACCESSORIES,West,7.0,2380.0,431.43,2024-12-12 00:00:00,2024-12-18 00:00:00,Standard,0.0,OnTime
100222,2022-03-03,Headphones,ACCESSORIES,North,4.0,1872.0,448.46,2022-03-05 00:00:00,2022-03-11 00:00:00,Same Day,2.0,OnTime
100518,2024-11-16,Tablet,ELECTRONICS,South,7.0,7161.0,630.76,2024-11-17 00:00:00,2024-11-19 00:00:00,Standard,1.0,OnTime
101348,2024-11-17,Smartwatch,ELECTRONICS,West,4.0,3224.0,871.53,2024-11-19 00:00:00,2024-11-21 00:00:00,Standard,2.0,OnTime
101502,2023-02-21,Headphones,ACCESSORIES,West,9.0,7776.0,677.74,2023-02-21 00:00:00,2023-02-26 00:00:00,Express,0.0,OnTime
101665,2022-12-14,Keyboard,ACCESSORIES,North,2.0,794.0,128.5,2022-12-15 00:00:00,2022-12-16 00:00:00,Express,1.0,OnTime
101555,2024-01-09,Headphones,ACCESSORIES,West,1.0,309.0,62.08,2024-01-09 00:00:00,2024-01-16 00:00:00,Standard,0.0,OnTime
101119,2024-05-02,Monitor,ACCESSORIES,West,5.0,1245.0,345.84,2024-05-03 00:00:00,2024-05-10 00:00:00,Standard,1.0,OnTime
100035,2023-04-18,Tablet,ELECTRONICS,South,7.0,2709.0,702.79,2023-04-18 00:00:00,2023-04-19 00:00:00,Express,0.0,OnTime
100830,2022-11-22,Tablet,ELECTRONICS,East,4.0,1360.0,373.59,2022-11-22 00:00:00,2022-11-24 00:00:00,Standard,0.0,OnTime
102017,2024-07-16,Printer,OFFICE,North,1.0,1091.0,258.3,2024-07-18 00:00:00,2024-07-23 00:00:00,Standard,2.0,OnTime
103368,2022-07-02,Smartphone,ELECTRONICS,East,8.0,8896.0,1825.26,2022-07-03 00:00:00,2022-07-09 00:00:00,Express,1.0,OnTime
101761,2023-12-07,Mouse,ACCESSORIES,West,1.0,527.0,27.45,2023-12-08 00:00:00,2023-12-09 00:00:00,Express,1.0,OnTime
103266,2024-10-05,Keyboard,ACCESSORIES,West,9.0,4032.0,876.91,2024-10-07 00:00:00,2024-10-12 00:00:00,Same Day,2.0,OnTime
100347,2024-03-30,Keyboard,ACCESSORIES,North,7.0,5838.0,631.45,2024-04-02 00:00:00,2024-04-05 00:00:00,Express,3.0,Late
100167,2023-12-11,Laptop,ELECTRONICS,North,3.0,2139.0,415.84,2023-12-11 00:00:00,2023-12-13 00:00:00,Standard,0.0,OnTime
103049,2024-05-25,Unknown,ELECTRONICS,East,6.0,5766.0,675.17,2024-05-27 00:00:00,2024-06-01 00:00:00,Standard,2.0,OnTime
100116,2022-05-06,Smartphone,ELECTRONICS,East,6.0,612.0,83.75,2022-05-06 00:00:00,2022-05-07 00:00:00,Standard,0.0,OnTime
102057,2022-02-02,Tablet,ELECTRONICS,East,8.0,6728.0,1140.19,2022-02-04 00:00:00,2022-02-06 00:00:00,Standard,2.0,OnTime
100530,2023-09-24,Laptop,ELECTRONICS,East,7.0,1869.0,357.27,2023-09-26 00:00:00,Not Delivered Yet,Standard,2.0,OnTime
101394,2022-12-15,Laptop,ELECTRONICS,Undefined,5.0,660.0,90.86,2022-12-15 00:00:00,2022-12-19 00:00:00,express,0.0,OnTime
103243,2023-02-11,Printer,OFFICE,South,7.0,2443.0,661.21,2023-02-13 00:00:00,2023-02-14 00:00:00,Standard,2.0,OnTime
100320,2023-09-13,Headphones,ACCESSORIES,South,4.0,4700.0,914.6,2023-09-14 00:00:00,2023-09-15 00:00:00,Express,1.0,OnTime
101028,2024-10-05,Smartwatch,ELECTRONICS,East,5.0,2725.0,308.29,2024-10-07 00:00:00,2024-10-11 00:00:00,Standard,2.0,OnTime
103373,2023-07-19,Smartwatch,ELECTRONICS,West,2.0,2388.0,492.54,2023-07-21 00:00:00,2023-07-24 00:00:00,Standard,2.0,OnTime
101582,2023-12-10,Mouse,ACCESSORIES,East,8.0,4136.0,1056.54,2023-12-12 00:00:00,2023-12-13 00:00:00,Standard,2.0,OnTime
101670,2024-06-20,Camera,ELECTRONICS,West,3.0,861.0,173.49,2024-06-23 00:00:00,2024-06-28 00:00:00,Express,3.0,Late
100473,2023-10-17,Keyboard,ACCESSORIES,North,1.0,381.0,26.69,2023-10-18 00:00:00,2023-10-20 00:00:00,Standard,1.0,OnTime
102297,2022-05-13,Smartwatch,ELECTRONICS,East,1.0,483.0,772.1866954,2022-05-14 00:00:00,2022-05-19 00:00:00,Same Day,1.0,OnTime
102578,2023-11-20,Laptop,ELECTRONICS,South,7.0,8141.0,651.16,2023-11-23 00:00:00,2023-11-28 00:00:00,Standard,3.0,Late
102850,2023-10-26,Keyboard,ACCESSORIES,South,5.0,875.0,70.72,2023-10-26 00:00:00,2023-10-29 00:00:00,express,0.0,OnTime
101847,2022-09-30,Printer,OFFICE,East,5.0,3085.0,413.52,2022-10-02 00:00:00,2022-10-06 00:00:00,Express,2.0,OnTime
