order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,ship_date,delivery_date,shipping_type
100533,20/05/2024,Headphones,Accessories,West,3,2577,196.37,21/05/2024,23/05/2024,Standard
101853,09/10/2022,Tablet,Electronics,South,8,9392,891.07,09/10/2022,13/10/2022,Express
100606,13/07/2023,Camera,Electronics,East,3,2325,309.49,14/07/2023,15/07/2023,Express
100074,28/04/2024,Smartphone,Electronics,South,3,2409,3823.489402,30/04/2024,07/05/2024,Standard
101764,15/01/2024,Tablet,Electronics,South,7,6874,454.53,17/01/2024,23/01/2024,Standard
102014,11/02/2023,Laptop,Electronics,North,2,330,66.57,13/02/2023,17/02/2023,Standard
102768,22/01/2024,Mouse,Accessories,South,5,510,82.47,23/01/2024,25/01/2024,Standard
101322,01/12/2023,Tablet,Electronics,South,9,1593,322.46,03/12/2023,10/12/2023,Express
101576,07/05/2022,Headphones,Accessories,West,3,312,74.8,09/05/2022,12/05/2022,Standard
102071,03/01/2023,Monitor,Accessories,South,9,6588,1800.9,05/01/2023,10/01/2023,Standard
100113,10/09/2024,Smartphone,Electronics,East,4,1192,212.77,11/09/2024,12/09/2024,Same Day
100986,18/07/2022,Printer,Office,North,9,7740,605.35,20/07/2022,24/07/2022,Express
102928,08/01/2023,Camera,Electronics,North,7,6853,1259.03,08/01/2023,13/01/2023,Standard
103028,12/12/2024,Headphones,Accessories,West,7,2380,431.43,12/12/2024,18/12/2024,Standard
100222,03/03/2022,Headphones,Accessories,North,4,1872,448.46,05/03/2022,11/03/2022,Same Day
100518,16/11/2024,Tablet,Electronics,South,7,7161,630.76,17/11/2024,19/11/2024,Standard
101348,17/11/2024,Smartwatch,Electronics,West,4,3224,871.53,19/11/2024,21/11/2024,Standard
101502,21/02/2023,Headphones,Accessories,West,9,7776,677.74,21/02/2023,26/02/2023,Express
101665,14/12/2022,Keyboard,Accessories,North,2,794,128.5,15/12/2022,16/12/2022,Express
101555,09/01/2024,Headphones,Accessories,West,1,309,62.08,09/01/2024,16/01/2024,Standard
101119,02/05/2024,Monitor,Accessories,West,5,1245,345.84,03/05/2024,10/05/2024,Standard
100035,18/04/2023,Tablet,Electronics,South,7,2709,702.79,18/04/2023,19/04/2023,Express
100830,22/11/2022,Tablet,Electronics,East,4,1360,373.59,22/11/2022,24/11/2022,Standard
102017,16/07/2024,Printer,Office,North,1,1091,258.3,18/07/2024,23/07/2024,Standard
103368,02/07/2022,Smartphone,Electronics,East,8,8896,1825.26,03/07/2022,09/07/2022,Express
101761,07/12/2023,Mouse,Accessories,West,1,527,27.45,08/12/2023,09/12/2023,Express
103266,05/10/2024,Keyboard,Accessories,West,9,4032,876.91,07/10/2024,12/10/2024,Same Day
100347,30/03/2024,Keyboard,Accessories,North,7,5838,631.45,02/04/2024,05/04/2024,Express
100167,11/12/2023,Laptop,Electronics,North,3,2139,415.84,11/12/2023,13/12/2023,Standard
103049,25/05/2024,,Electronics,East,6,5766,675.17,27/05/2024,01/06/2024,Standard
100116,06/05/2022,Smartphone,Electronics,East,6,612,83.75,06/05/2022,07/05/2022,Standard
102057,02/02/2022,Tablet,Electronics,East,8,6728,1140.19,04/02/2022,06/02/2022,Standard
100530,24/09/2023,Laptop,Electronics,East,7,1869,357.27,26/09/2023,09-30-2023,Standard
101394,15/12/2022,Laptop,Electronics,,5,660,90.86,15/12/2022,19/12/2022,express
103243,11/02/2023,Printer,Office,South,7,2443,661.21,13/02/2023,14/02/2023,Standard
100320,13/09/2023,Headphones,Accessories,South,4,4700,914.6,14/09/2023,15/09/2023,Express
101028,05/10/2024,Smartwatch,Electronics,East,5,2725,308.29,07/10/2024,11/10/2024,Standard
103373,19/07/2023,Smartwatch,Electronics,West,2,2388,492.54,21/07/2023,24/07/2023,Standard
101582,10/12/2023,Mouse,Accessories,East,8,4136,1056.54,12/12/2023,13/12/2023,Standard
101670,20/06/2024,Camera,Electronics,West,3,861,173.49,23/06/2024,28/06/2024,Express
100473,17/10/2023,Keyboard,Accessories,North,1,381,26.69,18/10/2023,20/10/2023,Standard
102297,13/05/2022,Smartwatch,Electronics,East,1,483,772.1866954,14/05/2022,19/05/2022,Same Day
102578,20/11/2023,Laptop,Electronics,South,7,8141,651.16,23/11/2023,28/11/2023,Standard
102850,26/10/2023,Keyboard,Accessories,South,5,875,70.72,26/10/2023,29/10/2023,express
101847,30/09/2022,Printer,Office,East,5,3085,413.52,02/10/2022,06/10/2022,Express
102068,05/07/2024,Smartwatch,Electronics,West,9,4599,618.89,06/07/2024,09/07/2024,Standard
102697,09/06/2022,Monitor,Accessories,West,9,2988,447.93,invalid_date,12/06/2022,Standard
102916,24/03/2022,Smartwatch,Electronics,East,1,897,250.78,26/03/2022,28/03/2022,Standard
102497,10/10/2024,Keyboard,Accessories,South,4,2936,204.55,13/10/2024,20/10/2024,Same Day
101763,29/03/2022,Mouse,Accessories,,5,5430,310.86,31/03/2022,04/04/2022,Same Day
100227,30/08/2024,Tablet,Electronics,West,5,4815,338.31,01/09/2024,05/09/2024,Standard
102098,26/03/2022,Smartwatch,Electronics,West,8,608,163.18,29/03/2022,04/04/2022,Express
102537,04/11/2022,,Office,South,5,4750,1179.56,05/11/2022,08/11/2022,Standard
101779,04/06/2023,Smartphone,Electronics,West,4,356,23.4,06/06/2023,08/06/2023,Express
101025,01/01/2023,Camera,Electronics,South,5,4470,526.96,01/01/2023,05/01/2023,Express
103102,31/05/2024,Smartwatch,Electronics,West,3,3153,224.29,31/05/2024,04/06/2024,Standard
100193,29/03/2024,Smartwatch,Electronics,North,2,2138,619.29,30/03/2024,02/04/2024,Standard
101730,08/09/2024,Laptop,Electronics,East,6,462,71.22,11/09/2024,12/09/2024,Same Day
100081,17/03/2022,Headphones,Accessories,NORTH,1,445,128.89,18/03/2022,24/03/2022,Express
102694,14/09/2022,Monitor,Accessories,North,2,1538,97.15,17/09/2022,20/09/2022,Standard
101997,21/01/2022,Tablet,Electronics,South,6,3702,407.34,24/01/2022,28/01/2022,Standard
103142,01/11/2022,Camera,Electronics,North,3,2859,404.56,02/11/2022,09/11/2022,Standard
102165,14/05/2023,Headphones,Accessories,South,6,5754,1628.61,17/05/2023,21/05/2023,Express
101476,14/09/2022,Smartwatch,Electronics,North,0,1440,200.09,15/09/2022,20/09/2022,Standard
100668,13/07/2024,Printer,Office,South,9,8496,2316.03,16/07/2024,20/07/2024,Standard
100062,09/10/2024,Smartwatch,Electronics,North,5,830,58.28,10/10/2024,13/10/2024,Same Day
101771,19/08/2022,Keyboard,Accessories,West,2,1312,344,20/08/2022,24/08/2022,Same Day
100849,05/08/2022,Mouse,Accessories,South,6,1758,262.36,07/08/2022,10/08/2022,Same Day
103062,26/11/2022,Headphones,Accessories,East,1,307,80.19,27/11/2022,01/12/2022,Standard
101477,26/12/2024,Headphones,Accessories,North,5,505,93.85,27/12/2024,28/12/2024,Standard
101434,30/07/2022,Monitor,Accessories,East,1,847,146.25,31/07/2022,08/03/2022,Express
102358,26/09/2024,Mouse,Accessories,West,1,95,6.97,28/09/2024,01/10/2024,Express
102722,29/03/2022,Mouse,Accessories,North,2,1168,172.18,29/03/2022,03/04/2022,Express
101453,10/03/2023,Headphones,Accessories,South,1,365,50.1,10/03/2023,12/03/2023,Economy
100515,25/12/2024,Smartphone,Electronics,West,3,3588,958.84,25/12/2024,26/12/2024,Standard
101354,18/09/2024,Printer,Office,East,1,958,186.76,18/09/2024,19/09/2024,Standard
103356,29/03/2023,,Electronics,East,7,2317,677.61,29/03/2023,03/04/2023,Standard
100109,24/08/2022,Headphones,Accessories,North,2,634,161.1,26/08/2022,31/08/2022,Standard
101629,02/04/2024,Laptop,Electronics,East,4,1324,227.2,02/04/2024,07/04/2024,Economy
103030,16/11/2023,Camera,Electronics,East,6,6534,355.03,18/11/2023,19/11/2023,Standard
101821,25/09/2024,Camera,Electronics,North,5,5990,1548.62,28/09/2024,04/10/2024,Express
103166,23/12/2022,Tablet,Electronics,North,6,5940,318.72,25/12/2022,26/12/2022,Same Day
100040,25/05/2023,Laptop,Electronics,North,8,1224,246.77,25/05/2023,31/05/2023,Same Day
101704,09/09/2023,Smartwatch,Electronics,North,4,304,34.73,12/09/2023,16/09/2023,Standard
103190,28/06/2024,Headphones,Accessories,South,4,4000,964.43,28/06/2024,02/07/2024,Standard
103112,13/05/2022,Camera,Electronics,North,2,520,61.33,13/05/2022,20/05/2022,Standard
103344,06/05/2022,Headphones,Accessories,South,1,134,33.12,08/05/2022,10/05/2022,Express
102684,03/06/2023,Mouse,Accessories,North,2,2272,504.72,05/06/2023,07/06/2023,Standard
101125,10/10/2022,Mouse,Accessories,,7,7805,1078.03,13/10/2022,16/10/2022,Express
101088,25/04/2024,Camera,Electronics,North,8,4080,1079.49,27/04/2024,02/05/2024,Express
100311,13/11/2023,Smartwatch,Electronics,West,8,3416,478.9,15/11/2023,19/11/2023,Standard
101631,03/04/2024,Mouse,Accessories,West,8,2384,120.28,06/04/2024,09/04/2024,Standard
102868,11/06/2023,Camera,Electronics,North,5,995,206.95,14/06/2023,15/06/2023,Express
102031,05/04/2022,Headphones,Accessories,,3,288,77.38,05/04/2022,12/04/2022,Same Day
100019,05/10/2023,Headphones,Accessories,North,1,662,193.92,06/10/2023,10-13-2023,Express
101426,09/05/2024,Smartwatch,Electronics,South,2,1306,228.41,11/05/2024,14/05/2024,Standard
100357,09/05/2022,Camera,Electronics,South,1,1193,153.72,12/05/2022,13/05/2022,Standard
100360,28/07/2024,Printer,Office,North,8,4128,315.48,31/07/2024,04/08/2024,Standard
103121,01/10/2022,Smartphone,Electronics,East,8,4576,900.04,04/10/2022,11/10/2022,Standard
103254,12/09/2022,Tablet,Electronics,South,4,1900,372.18,12/09/2022,17/09/2022,Standard
102605,21/12/2022,Printer,Office,North,4,1016,269.88,24/12/2022,29/12/2022,Economy
103238,09/02/2024,Headphones,Accessories,West,5,5320,882.84,12/02/2024,15/02/2024,Express
100289,07/11/2022,Tablet,Electronics,East,6,3396,987.68,08/11/2022,11/11/2022,Express
101827,29/06/2024,Laptop,Electronics,East,5,5465,546.33,02/07/2024,04/07/2024,Economy
100392,19/01/2022,Monitor,Accessories,West,5,4880,1250.66,20/01/2022,24/01/2022,Standard
101953,09/12/2023,Camera,Electronics,South,4,4176,980.11,10/12/2023,16/12/2023,Standard
101009,23/09/2022,,Electronics,West,3,873,57.42,25/09/2022,02/10/2022,Standard
101813,31/12/2022,Headphones,Accessories,North,7,3941,1113.85,01/01/2023,04/01/2023,Express
102803,19/06/2024,Monitor,Accessories,West,4,1800,170.19,19/06/2024,24/06/2024,Standard
100657,19/12/2023,Camera,Electronics,North,3,2988,362.68,21/12/2023,24/12/2023,Standard
101246,11/10/2022,Tablet,Electronics,North,4,4240,251.46,14/10/2022,20/10/2022,Standard
101825,14/01/2023,Laptop,Electronics,,3,426,50.8,17/01/2023,20/01/2023,Standard
103253,03/09/2024,Laptop,Electronics,West,6,6246,327.14,04/09/2024,05/09/2024,Same Day
103124,09/06/2024,Headphones,Accessories,West,8,2488,151.95,10/06/2024,14/06/2024,Standard
100201,12/01/2022,Laptop,Electronics,South,1,379,84.38,15/01/2022,17/01/2022,Standard
101647,20/04/2024,Mouse,Accessories,West,9,9918,1956.17,22/04/2024,28/04/2024,Standard
103046,29/08/2022,Laptop,Electronics,South,4,1088,295.09,31/08/2022,05/09/2022,Standard
103318,01/10/2022,Tablet,Electronics,,7,2611,539.37,02/10/2022,08/10/2022,Standard
101421,11/05/2022,Camera,Electronics,East,9,8586,700.37,14/05/2022,21/05/2022,Standard
102991,18/10/2022,Headphones,Accessories,North,1,987,207.69,20/10/2022,24/10/2022,Express
103141,29/11/2023,Printer,Office,East,8,2456,404.35,30/11/2023,01/12/2023,Same Day
103372,10/01/2022,Camera,Electronics,WEST,7,6076,788.14,11/01/2022,18/01/2022,Standard
100370,03/05/2023,Smartphone,Electronics,East,1,985,196.64,04/05/2023,05/05/2023,Standard
101409,20/12/2023,Laptop,Electronics,North,1,1176,157.47,21/12/2023,26/12/2023,Standard
100313,06/05/2024,Headphones,Accessories,South,4,4532,987.32,07/05/2024,11/05/2024,Standard
102968,06/04/2023,Monitor,Accessories,East,9,1719,251.85,08/04/2023,12/04/2023,Economy
102028,13/03/2023,Headphones,Accessories,,9,2223,347.01,15/03/2023,16/03/2023,Economy
100593,14/03/2022,Camera,Electronics,,1,812,51.13,17/03/2022,21/03/2022,Standard
103434,19/05/2023,Printer,Office,North,9,3123,741.23,19/05/2023,22/05/2023,Express
100970,23/03/2023,Camera,Electronics,South,7,3451,194.42,24/03/2023,27/03/2023,Same Day
100202,09/01/2023,Tablet,Electronics,West,3,2130,510.69,10/01/2023,12/01/2023,Express
102961,24/12/2022,Smartwatch,Electronics,West,2,1158,227.61,25/12/2022,29/12/2022,Express
101877,04/10/2024,Camera,Electronics,South,5,1825,221.47,07/10/2024,09/10/2024,Express
103394,18/03/2022,Keyboard,Accessories,North,9,8370,1525.8,19/03/2022,24/03/2022,Standard
103379,14/07/2023,Camera,Electronics,South,1,440,34.74,15/07/2023,20/07/2023,Standard
102651,03/05/2023,Tablet,Electronics,South,6,2100,268.4,06/05/2023,13/05/2023,Express
102237,01/11/2022,Monitor,Accessories,East,5,5180,726.62,02/11/2022,11/09/2022,Express
102112,02/11/2024,Headphones,Accessories,East,5,3735,423.94,05/11/2024,10/11/2024,Standard
102331,23/05/2023,Monitor,Accessories,West,7,6377,1332.86,26/05/2023,28/05/2023,Standard
100438,25/12/2024,,Accessories,East,1,773,974.717089,25/12/2024,31/12/2024,Standard
100326,29/03/2023,Headphones,Accessories,North,2,330,21.46,29/03/2023,01/04/2023,Standard
101158,21/01/2023,Smartwatch,Electronics,South,9,2718,195.97,22/01/2023,25/01/2023,Express
103209,27/12/2023,Monitor,Accessories,South,0,6138,851.14,27/12/2023,31/12/2023,Standard
102525,23/03/2024,Smartphone,Electronics,West,4,2536,285.72,24/03/2024,30/03/2024,Same Day
100387,07/07/2022,Printer,Office,North,5,1255,257.15,10/07/2022,12/07/2022,Same Day
101041,13/05/2024,Keyboard,Accessories,South,5,4575,771.24,16/05/2024,21/05/2024,Standard
102186,05/07/2022,Smartwatch,Electronics,North,8,1864,110.81,06/07/2022,12/07/2022,Standard
101187,16/03/2024,Camera,Electronics,East,1,907,249.2,18/03/2024,21/03/2024,standard
100281,12/09/2023,Mouse,Accessories,East,1,205,54.54,13/09/2023,15/09/2023,Same Day
102091,23/07/2022,Laptop,Electronics,South,8,1880,486.88,24/07/2022,29/07/2022,Express
100351,12/10/2023,Mouse,Accessories,East,6,4746,545.57,12/10/2023,13/10/2023,Standard
101355,18/12/2023,Laptop,Electronics,East,9,5139,1315.93,19/12/2023,24/12/2023,Economy
101871,25/12/2022,Mouse,Accessories,North,5,3730,864.41,25/12/2022,31/12/2022,Economy
101755,23/11/2024,Tablet,Electronics,West,4,4252,445.18,24/11/2024,27/11/2024,Same Day
101595,13/08/2023,Smartphone,Electronics,West,8,7776,498.6,13/08/2023,15/08/2023,Express
102350,16/04/2023,Smartwatch,Electronics,South,4,776,73.16,18/04/2023,20/04/2023,Economy
100042,10/06/2022,Monitor,Accessories,,3,3018,320.11,12/06/2022,13/06/2022,Same Day
102263,12/08/2024,Headphones,Accessories,North,4,524,52.31,14/08/2024,15/08/2024,Economy
102843,07/08/2024,Printer,Office,East,9,9477,2443.62,08/08/2024,13/08/2024,Standard
100101,12/10/2024,Tablet,Electronics,North,2,1852,168.92,12/10/2024,17/10/2024,Standard
103156,21/12/2024,Monitor,Accessories,East,6,1050,172.83,24/12/2024,31/12/2024,Express
103455,14/02/2024,Printer,Office,West,5,1060,217.96,17/02/2024,24/02/2024,Standard
100446,06/09/2023,Camera,Electronics,East,8,7240,411.19,07/09/2023,08/09/2023,Expres
102357,18/04/2024,Smartphone,Electronics,EAST,2,2110,548.12,18/04/2024,21/04/2024,Standard
101273,27/01/2023,Printer,Office,North,5,5960,1139.78,29/01/2023,05/02/2023,Standard
100134,13/04/2023,Mouse,Accessories,West,4,3876,302.37,16/04/2023,23/04/2023,Express
100574,11/08/2023,Mouse,Accessories,South,8,7968,1249.98,11/08/2023,14/08/2023,Standard
101920,05/09/2024,Printer,Office,West,3,1506,427.84,06/09/2024,12/09/2024,Standard
100876,25/07/2024,Tablet,Electronics,West,8,2840,262.62,27/07/2024,30/07/2024,Express
103071,15/12/2022,Monitor,Accessories,East,4,2436,142.81,16/12/2022,21/12/2022,Standard
102608,18/07/2022,Smartwatch,Electronics,North,1,663,183.82,20/07/2022,25/07/2022,Standard
100856,28/11/2024,Keyboard,Accessories,,5,1765,229.06,28/11/2024,05/12/2024,Economy
100128,08/03/2022,Laptop,Electronics,NORTH,4,296,65.05,10/03/2022,16/03/2022,Express
101961,30/12/2024,Mouse,Accessories,North,1,746,131.25,02/01/2025,03/01/2025,standard
102474,14/10/2024,Laptop,Electronics,South,5,5345,1060.46,14/10/2024,21/10/2024,Economy
100747,12/03/2024,Tablet,Electronics,East,7,4921,798.16,13/03/2024,15/03/2024,Standard
101808,05/01/2023,Laptop,Electronics,East,9,8136,1923.89,05/01/2023,06/01/2023,Standard
100572,11/11/2022,Smartphone,Electronics,East,1,1131,304.62,12/11/2022,18/11/2022,Standard
102927,07/03/2024,Smartwatch,Electronics,West,2,1428,398.24,08/03/2024,13/03/2024,Standard
101898,10/07/2023,Monitor,Accessories,West,5,4545,755.05,12/07/2023,19/07/2023,Express
101846,10/03/2022,Mouse,Accessories,East,5,5615,715.58,invalid_date,15/03/2022,Express
103171,22/05/2023,Monitor,Accessories,North,5,4960,420.98,25/05/2023,25/05/2023,Expres
100875,01/01/2022,Monitor,Accessories,South,8,1296,273.97,03/01/2022,08/01/2022,Standard
100103,15/04/2022,Mouse,Accessories,EAST,9,7884,2054.02,15/04/2022,15/04/2022,Standard
100722,06/04/2024,Headphones,Accessories,East,3,2244,301.53,09/04/2024,15/04/2024,standard
100410,21/03/2023,Headphones,Accessories,North,3,2706,546.97,21/03/2023,23/03/2023,Standard
102354,20/04/2023,Keyboard,Accessories,West,4,4740,5748.059003,21/04/2023,24/04/2023,Standard
101178,11/12/2024,Mouse,Accessories,South,7,2100,131.67,12/12/2024,17/12/2024,Standard
103321,30/07/2023,Tablet,Electronics,North,6,6378,1408.28,30/07/2023,04/08/2023,Economy
100604,01/06/2023,Mouse,Accessories,North,5,945,194.03,04/06/2023,05/06/2023,same day
103371,26/05/2024,Headphones,Accessories,East,3,1683,129.64,26/05/2024,30/05/2024,Express
101233,29/04/2024,Laptop,Electronics,West,6,2520,182.59,01/05/2024,03/05/2024,Standard
102776,11/02/2022,Camera,Electronics,West,3,1038,219.69,13/02/2022,14/02/2022,Standard
101433,25/12/2022,Monitor,Accessories,South,2,1234,257.89,27/12/2022,02/01/2023,Standard
100384,11/10/2024,Smartphone,Electronics,South,5,5465,719.92,11/10/2024,13/10/2024,Economy
100893,17/06/2023,Keyboard,Accessories,South,6,4188,989.14,20/06/2023,21/06/2023,Express
100056,30/05/2022,Monitor,Accessories,South,3,1872,1984.269377,01/06/2022,06/06/2022,Standard
102501,12/04/2024,Headphones,Accessories,East,2,1198,134.39,12/04/2024,18/04/2024,Standard
100711,17/09/2024,Headphones,Accessories,South,7,7966,1313.56,19/09/2024,24/09/2024,Standard
100324,16/01/2023,Monitor,Accessories,South,8,928,170.05,19/01/2023,24/01/2023,Express
101802,24/05/2024,Smartwatch,Electronics,South,2,626,159.49,25/05/2024,27/05/2024,Express
100078,06/04/2022,Headphones,Accessories,West,4,4108,462.17,08/04/2022,15/04/2022,Express
100540,17/05/2024,Mouse,Accessories,South,5,5875,789.23,19/05/2024,22/05/2024,Standard
100355,30/06/2023,Keyboard,Accessories,West,7,4746,816.6,03/07/2023,08/07/2023,Standard
102471,03/02/2022,Keyboard,Accessories,West,2,2116,159.3,03/02/2022,05/02/2022,Standard
101842,03/07/2023,Mouse,Accessories,North,2,416,71.68,06/07/2023,10/07/2023,Same Day
100359,20/03/2022,Smartphone,Electronics,North,8,6200,1296.84,22/03/2022,26/03/2022,Standard
101018,01/12/2024,Smartwatch,Electronics,East,4,3968,480.72,01/12/2024,01/12/2024,Express
102130,13/09/2022,Monitor,Accessories,West,2,222,23.65,15/09/2022,19/09/2022,Standard
103298,30/11/2024,Monitor,Accessories,East,1,351,31.95,02/12/2024,06/12/2024,Express
103468,25/03/2022,Keyboard,Accessories,North,7,7679,2270.08,27/03/2022,31/03/2022,Express
100915,12/04/2023,Printer,Office,North,1,919,193.35,13/04/2023,17/04/2023,Express
100307,28/11/2024,Keyboard,Accessories,North,9,3591,342.18,30/11/2024,02/12/2024,Express
101413,28/07/2024,Monitor,Accessories,East,8,2024,203.11,31/07/2024,05/08/2024,Economy
100813,28/03/2024,Smartphone,Electronics,East,8,9448,616.5,29/03/2024,30/03/2024,Same Day
100041,04/12/2022,Headphones,Accessories,South,9,8667,781.78,07/12/2022,12/12/2022,Standard
102060,21/04/2022,Smartphone,Electronics,West,8,2680,598.97,24/04/2022,28/04/2022,Economy
101405,07/05/2024,Smartphone,Electronics,East,1,63,11.91,07/05/2024,12/05/2024,Express
101812,05/08/2023,Printer,Office,West,6,3006,730.14,07/08/2023,09/08/2023,Standard
102881,08/10/2022,Printer,Office,South,3,3330,503.85,08/10/2022,10/10/2022,Same Day
101681,15/08/2023,Laptop,Electronics,South,8,1800,142.86,15/08/2023,21/08/2023,Standard
100882,11/08/2023,Smartphone,Electronics,East,7,6034,1018.37,12/08/2023,15/08/2023,Standard
101884,16/10/2022,Tablet,Electronics,East,9,720,192.83,18/10/2022,19/10/2022,Standard
102082,20/12/2022,Smartwatch,Electronics,West,6,6792,1787.97,21/12/2022,26/12/2022,Standard
100698,12/09/2024,Monitor,Accessories,South,4,4324,288.12,12/09/2024,19/09/2024,Standard
102558,06/07/2024,Monitor,Accessories,North,6,2856,226.53,06/07/2024,11/07/2024,Same Day
102790,16/01/2024,Printer,Office,East,1,591,39.06,19/01/2024,22/01/2024,Express
100003,16/03/2024,,Accessories,South,2,786,202.87,17/03/2024,19/03/2024,Express
102233,15/09/2023,Tablet,Electronics,West,7,3164,166.4,15/09/2023,18/09/2023,Same Day
100215,20/10/2022,,Electronics,North,2,746,170.75,21/10/2022,24/10/2022,Same Day
100976,11/07/2023,Laptop,Electronics,South,2,1090,136.65,11/07/2023,18/07/2023,Standard
100098,17/05/2023,Mouse,Accessories,East,9,7101,2105.82,19/05/2023,21/05/2023,Economy
102441,15/03/2023,Monitor,Accessories,West,6,2490,720.06,15/03/2023,19/03/2023,Express
100648,28/04/2022,Printer,Office,East,7,5649,660.37,01/05/2022,08/05/2022,Standard
103155,18/09/2022,,Electronics,South,4,628,156.98,21/09/2022,27/09/2022,Standard
101370,17/01/2023,Mouse,Accessories,South,9,3411,444.87,20/01/2023,22/01/2023,Standard
101566,08/11/2023,Camera,Electronics,South,7,2240,580.47,11/11/2023,15/11/2023,Express
103021,24/11/2022,Monitor,Accessories,,9,6993,1945.56,24/11/2022,25/11/2022,Standard
102744,01/04/2024,Smartphone,Electronics,East,4,1996,396.63,01/04/2024,07/04/2024,Standard
101723,03/12/2024,Smartwatch,Electronics,South,5,465,71.23,05/12/2024,11/12/2024,Standard
103324,25/09/2024,Smartphone,Electronics,West,4,1852,535.07,26/09/2024,30/09/2024,Express
101191,24/09/2022,Monitor,Accessories,North,7,826,101.01,25/09/2022,26/09/2022,Standard
102412,07/08/2022,Printer,Office,South,6,4434,306.63,10/08/2022,15/08/2022,Standard
102215,15/09/2022,Monitor,Accessories,South,6,1440,130.4,16/09/2022,20/09/2022,standard
101516,21/05/2023,Laptop,Electronics,North,3,1308,141.04,22/05/2023,23/05/2023,Standard
100700,29/03/2022,Printer,Office,West,8,7944,1142.83,31/03/2022,05/04/2022,Standard
100455,29/12/2023,Camera,Electronics,West,9,9972,2566.01,31/12/2023,07/01/2024,Express
103481,11/12/2022,Smartphone,Electronics,South,5,950,61.9,11/12/2022,16/12/2022,Economy
101945,25/04/2023,Camera,Electronics,South,7,3136,850.3,25/04/2023,28/04/2023,Standard
101766,06/06/2022,Mouse,Accessories,East,8,416,67.81,08/06/2022,12/06/2022,Standard
101579,05/03/2023,Laptop,Electronics,East,9,4158,672.32,07/03/2023,11/03/2023,Express
102606,20/06/2023,Tablet,Electronics,North,2,1980,125.99,22/06/2023,23/06/2023,Economy
100521,30/10/2024,Laptop,Electronics,West,7,7672,2046.38,30/10/2024,31/10/2024,Standard
101260,25/06/2024,Tablet,Electronics,West,9,3762,484.75,26/06/2024,03/07/2024,Standard
101683,03/08/2022,Headphones,Accessories,North,8,5640,747.26,06/08/2022,13/08/2022,Express
102304,03/08/2024,Headphones,Accessories,South,3,2433,515.28,06/08/2024,09/08/2024,Standard
101037,14/03/2024,Monitor,Accessories,North,4,3648,768.61,14/03/2024,20/03/2024,Same Day
100389,15/05/2023,,Electronics,West,5,1925,204.74,15/05/2023,21/05/2023,Standard
100951,01/03/2023,Headphones,Accessories,South,6,3048,842.24,02/03/2023,04/03/2023,Economy
101510,08/11/2024,Printer,Office,West,8,1720,401.26,09/11/2024,15/11/2024,Standard
100411,05/05/2023,Laptop,Electronics,North,2,1356,144.18,05/05/2023,12/05/2023,Standard
102199,05/01/2022,Laptop,Electronics,South,5,3625,563.95,05/01/2022,08/01/2022,Standard
103259,16/04/2024,Mouse,Accessories,East,2,1428,234.49,17/04/2024,24/04/2024,Standard
102027,26/03/2023,Laptop,Electronics,West,2,2162,355.45,29/03/2023,01/04/2023,Standard
102508,19/09/2023,Printer,Office,West,8,7016,1490.07,20/09/2023,21/09/2023,Express
101301,16/12/2023,Headphones,Accessories,West,7,8050,2129.97,17/12/2023,22/12/2023,Standard
103005,18/07/2024,Laptop,Electronics,North,6,4200,1013.7,19/07/2024,21/07/2024,Standard
101296,11/01/2022,Printer,Office,North,1,1016,171.31,12/01/2022,16/01/2022,Standard
102054,02/03/2024,Monitor,Accessories,East,7,2240,622.29,04/03/2024,08/03/2024,Express
102355,25/03/2024,Printer,Office,South,7,4522,1137.23,26/03/2024,31/03/2024,Same Day
103341,12/11/2022,Smartphone,Electronics,North,1,636,42.4,13/11/2022,20/11/2022,Economy
100758,05/10/2024,Tablet,Electronics,West,2,374,49.26,05/10/2024,10/10/2024,Economy
102074,19/05/2023,Tablet,Electronics,North,8,1608,332.12,21/05/2023,26/05/2023,Standard
101317,17/11/2022,Smartwatch,Electronics,South,9,7182,461.61,19/11/2022,22/11/2022,Standard
100073,01/02/2023,Mouse,Accessories,West,3,3348,331.28,01/02/2023,04/02/2023,Standard
100025,11/12/2023,Laptop,Electronics,West,9,6138,1562.14,13/12/2023,15/12/2023,Standard
102760,02/06/2023,Tablet,Electronics,West,6,6030,511.7,02/06/2023,03/06/2023,Same Day
101126,21/04/2024,Smartphone,Electronics,South,9,10314,2729.6,24/04/2024,25/04/2024,Same Day
101139,18/08/2023,Monitor,Accessories,North,4,1952,148.67,20/08/2023,27/08/2023,Standard
100505,30/05/2024,Tablet,Electronics,North,4,3960,632.76,31/05/2024,07/06/2024,Standard
101560,23/05/2024,Smartphone,Electronics,South,1,787,120.38,24/05/2024,28/05/2024,standard
102092,25/12/2023,,Electronics,West,2,200,10.45,28/12/2023,01/01/2024,Express
101120,31/01/2022,Tablet,Electronics,South,4,1252,326.69,31/01/2022,05/02/2022,Standard
103197,11/04/2022,Camera,Electronics,North,5,410,121.77,14/04/2022,20/04/2022,Standard
100586,19/05/2023,Headphones,Accessories,South,9,4905,1351.25,21/05/2023,23/05/2023,Standard
102730,24/03/2024,Mouse,Accessories,East,9,1233,346.9,27/03/2024,31/03/2024,Same Day
100611,15/10/2024,Smartphone,Electronics,East,4,1896,191.7,16/10/2024,20/10/2024,Same Day
